time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,ET_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fn_EC,Fe_EC,Fh_EC,Fsd_EC,Fld_EC,CO2_EC,VPD_EC,LAI_RS,EVI_RS,LST_RS,FPAR_RS,tree_cover_RS,nontree_cover_RS,nonveg_cover_RS,LST-Tair_RS,AI_RS,TWI_RS,NDWI_RS,Months_since_burn_RS,PFT_RS,solar_RS,Ta_RS,VPD_RS,precip_RS,precip_cml_3_RS,precip_cml_6_RS,x_coord,y_coord
2012-05-15 00:30:00,38.177426500235626,66.455949633009,39.416984283573356,39.416984283573356,21.833555027991135,0.09951027188748043,60.77024596868216,16.599999999999998,104.0249984315769,36.108689007682045,52.52959302495516,217.14564105023726,358.5991004857353,427.7308796293979,10.435676667382236,0.7657602,0.24545324,306.51138,38.72796,4.928395,71.2502,24.370642,10.72674,0.23174422807654868,13.054486,-0.114963755,,30.0,239.99774,21.900488,15.911275,3.151143,219.22766,480.1224,133.3502,-17.1507
2012-06-15 00:30:00,25.157189866207315,18.46953059444339,17.20332511022047,17.20332511022047,19.069304653498644,0.058531033400237825,53.80972956511915,0.8,92.19593901636071,16.2847525040266,68.22220769574228,225.59508281628223,323.2723994966619,394.44015123984184,10.324112376098102,0.56509954,0.20140474,305.65997,31.768812,4.928395,71.2502,24.370642,13.744877,0.23174422807654868,13.054486,-0.13665383,,30.0,234.05093,18.039333,12.020473,2.8722415,22.957958,412.82162,133.3502,-17.1507
2012-07-15 00:30:00,26.616359432798504,15.115692031438146,10.69078467140729,10.69078467140729,20.82669375566083,0.052591830652727364,46.31197824446055,0.0,95.46331513687187,9.793499578018565,76.36516249063175,225.93534197078594,335.4257581623215,381.4022766067534,13.409397820298993,0.47410357,0.17311877,306.6327,27.208326,4.928395,71.2502,24.370642,13.375738,0.23174422807654868,13.054486,-0.14607105,,30.0,246.60243,19.050318,13.064179,2.5652442,8.588629,350.18524,133.3502,-17.1507
2012-08-15 00:30:00,24.43139629122905,14.267649012501828,9.51999379497402,9.51999379497402,21.1927003474651,0.050002144911109506,46.35737300552117,0.4,101.50487976178532,8.72097400513301,77.73721657337664,258.2984057457646,330.27530359250403,396.97580329432697,13.709261791194344,0.3557182,0.15484858,312.9836,21.492796,4.928395,71.2502,24.370642,18.346584,0.23174422807654868,13.054486,-0.15120059,,30.0,271.93097,20.641941,16.228155,1.284186,6.7216716,225.94933,133.3502,-17.1507
2012-09-15 00:30:00,31.043726991133457,15.569337905436882,9.307705204649062,9.307705204649062,26.326616521527775,0.04623161188194445,48.47789863755869,0.0,110.64341758407639,8.810719710697121,79.80807427548018,270.79035493291667,366.67163277777775,391.75824749120267,18.063641857521848,0.3571264,0.15096743,317.46002,18.952301,4.928395,71.2502,24.370642,17.68337,0.23174422807654868,13.054486,-0.15138905,,30.0,308.62265,26.184,23.97437,2.9431338,6.792564,29.750523,133.3502,-17.1507
2012-10-15 00:30:00,34.6592006534268,11.575110396013638,10.72802835030462,10.72802835030462,29.07893002688172,0.0438291909811828,51.33018588296051,3.2,122.40576138058502,9.82761736869303,86.46293361216907,269.09704647231183,397.6087866263441,380.91509115524553,20.126160397223845,0.34555033,0.15313037,319.1408,18.129253,4.928395,71.2502,24.370642,16.985662,0.23174422807654868,13.054486,-0.14759395,,30.0,316.8309,28.484034,25.875645,7.9560137,12.183333,20.771961,133.3502,-17.1507
2012-11-15 00:30:00,3.8706208294413074,134.4348918905899,89.79728169475052,89.79728169475052,28.699853187499997,0.1217031845763889,68.98549236605807,185.6,137.55370661302666,85.00255029561725,35.90031140241045,251.5356298998611,417.75635354166667,426.20762364382745,12.539204636854166,0.37031576,0.14395645,320.67145,18.274702,4.928395,71.2502,24.370642,14.349031,0.23174422807654868,13.054486,-0.1488896,,30.0,289.27084,31.963163,28.15454,45.474323,56.37347,63.095142,133.3502,-17.1507
2012-12-15 00:30:00,-90.21573402109522,222.97722680790187,125.21300018300545,125.21300018300545,28.389323575268815,0.09457670354166667,73.8347460793887,103.8,155.96728108139112,114.70378481519646,25.979026384547993,270.80760344237234,420.4335882392473,416.9286934978296,10.38453257579968,0.37484825,0.15911737,325.19144,17.700806,4.928395,71.2502,24.370642,17.851437,0.23174422807654868,13.054486,-0.1439821,,30.0,302.84872,31.177586,22.253239,84.942505,138.37283,145.1654,133.3502,-17.1507
2013-01-15 00:30:00,-110.96351874341859,302.2742278515694,142.74888561430222,142.74888561430222,28.371529502688176,0.1332376171841398,76.45279634491445,152.0,154.65621416727151,130.76787102122609,4.156168091284189,268.2131603651075,424.79906559139783,384.57304979494836,9.335550847730573,0.4952197,0.17405072,323.62912,24.143986,2.5167308,67.97356,30.36994,17.10455,0.23174422807654868,13.054486,-0.13418299,,30.0,307.0639,32.275486,25.189528,47.625996,178.04282,190.22615,133.3502,-17.1507
2013-02-15 00:30:00,-94.81774977074842,260.19102566433327,121.6907803661729,121.6907803661729,27.26513942708333,0.11989651668154763,78.4683245318874,155.8,149.7739127912277,123.42117175365486,13.860605622686524,262.228222143817,420.52810677083335,436.57183354291504,7.98882560022744,0.5378258,0.21473359,322.96463,25.331799,2.5167308,67.97356,30.36994,19.027308,0.23174422807654868,13.054486,-0.13126135,,30.0,283.66397,30.696966,21.113878,108.58243,241.15092,297.5244,133.3502,-17.1507
2013-03-15 00:30:00,-71.19901402037405,289.5941097323412,130.44336430891713,130.44336430891713,27.008598521505373,0.14337296899865593,80.85025306161364,322.0,132.13771568676074,119.4951607931448,4.865322534851575,236.28515785619624,419.92093904569896,432.6044661341672,6.996179635337624,1.0583984,0.3357175,317.29337,43.867332,2.5167308,67.97356,30.36994,15.599806,0.23174422807654868,13.054486,-0.074809454,,30.0,268.1825,29.636614,17.371668,99.064026,255.27245,393.64526,133.3502,-17.1507
2013-04-15 00:30:00,-25.26445305934692,167.52768262217316,102.18540118778515,102.18540118778515,25.190933673611113,0.0966887578125,69.25540158104529,60.0,139.28797008122916,96.72920538362256,23.785565256581812,255.88668368341877,382.269906111111,438.09215202176983,10.060365262192349,0.9504564,0.26646274,314.1579,44.647644,2.5167308,67.97356,30.36994,14.215391,0.23174422807654868,13.054486,-0.06811625,,30.0,260.71762,27.109499,20.394613,14.629391,222.27585,400.31866,133.3502,-17.1507
2013-05-15 00:30:00,40.70485667744691,58.60318577413064,38.34763948828483,38.34763948828483,25.065766509408604,0.05737574629704301,63.85627762276721,2.6,116.24900110127709,35.12909507484156,64.85319008415964,220.27324027440858,384.1045174731183,397.14367872433627,11.737107808054452,0.5399609,0.18228395,311.3179,30.327883,2.5167308,67.97356,30.36994,12.7232685,0.23174422807654868,13.054486,-0.10082393,,30.0,219.44069,25.338224,17.485275,3.5647473,117.25817,358.40912,133.3502,-17.1507
2013-06-15 00:30:00,29.80289870456043,44.90297680815761,21.85441737953122,21.85441737953122,22.92650288888889,0.05307561765277777,52.709597446029925,0.0,99.85193033979166,20.687499414513045,75.03049179546736,209.13925983868054,357.5146942361111,380.39078523389986,13.464206420520092,0.39170858,0.15723178,309.81046,23.866047,2.5167308,67.97356,30.36994,14.6661,0.23174422807654868,13.054486,-0.11273393,,30.0,216.41977,22.035835,17.159018,3.467106,21.661243,276.9337,133.3502,-17.1507
2013-07-15 00:30:00,28.69918433327979,32.38516244503285,10.856458411994545,10.856458411994545,22.260280057123655,0.05047108371639784,47.74251740809876,0.0,101.49097150752688,9.94526820477517,81.27322050658348,227.1919448092675,346.63473823924727,373.4752633012324,14.275732390583856,0.36182535,0.1448832,310.38538,20.85568,2.5167308,67.97356,30.36994,15.5175,0.23174422807654868,13.054486,-0.11703586,,30.0,231.44786,21.595324,16.606262,2.7905834,9.822437,232.09828,133.3502,-17.1507
2013-08-15 00:30:00,33.75690689148229,24.051371094305054,8.354527314490731,8.354527314490731,23.370769313844086,0.048474927358870976,45.797541011720156,3.6,110.55123045275539,7.6533259478921964,85.39653269439694,257.9366461968555,347.7126894489247,372.66864030971135,15.861963200679622,0.29089567,0.13572906,315.97656,17.84638,2.5167308,67.97356,30.36994,19.81255,0.23174422807654868,13.054486,-0.117462754,,30.0,269.54147,22.953869,19.246372,1.2999003,7.5575895,124.815765,133.3502,-17.1507
2013-09-15 00:30:00,7.736000293897716,5.407382923638165,1.5678300911317204,1.5678300911317204,26.41227223140496,0.04661664870523416,38.66836588451095,0.0,128.89350512396695,5.8874011502919945,89.98324842326917,292.7351137136639,359.2159953168044,364.9917398812582,21.614601197880987,0.3030496,0.1391067,319.7948,16.940783,2.5167308,67.97356,30.36994,18.061537,0.23174422807654868,13.054486,-0.120553136,,30.0,286.23068,28.336168,24.138542,5.6322665,9.72275,31.383993,133.3502,-17.1507
